0,0.403560333333333,0.0474316904681529
1,0.403560333333333,0.0474316904681529
2,0.390604761904762,0.0406530845655096
3,0.355293333333333,0.0195463254582425
4,0.330894266666667,0.0235281833068246
5,0.301461933333333,0.0488011063872131
6,0.277154533333333,0.0514466671315755
7,0.245774766666667,0.054152304048593
8,0.210745563333333,0.0583472688521035
9,0.182013263333333,0.0587180589645978
10,0.137930003333333,0.0422682711064448
11,0.106092046666667,0.0259348298280548
12,0.0881221533333333,0.0169237613332655
13,0.07471402,0.0111282638280719
14,0.06892811,0.00708128294129843
15,0.0649882933333333,0.00383673218426138
